label,case,toy,variant,group,baseline_group,nabm_group,seed,primary_metric,metric_value,direction,ceiling_metric,ceiling_value,ceiling_tolerance,ceiling_metric_value,ceiling_gap,final_within_ceiling,ever_reached_ceiling,time_to_ceiling,ever_ceiling_final_miss,late_flip_count_after_first_ceiling,late_flip_rate_after_first_ceiling,terminal_window_size,terminal_window_ceiling_rate,terminal_window_mean_ceiling_metric,precommitment_first_ready_epoch,precommitment_all_ready_epoch,precommitment_first_forced_epoch,precommitment_ready_to_forced_delay_mean,precommitment_premature_exit_count,precommitment_high_policy_rate,precommitment_direction_ok_rate,precommitment_ready_largest_component_fraction,precommitment_peer_evidence_enabled,precommitment_peer_evidence_weight,precommitment_peer_readiness_mean,precommitment_peer_readiness_active_rate,precommitment_peer_evidence_increment_mean,config_path,run_dir,nabm_status,neural_role,social_channels,reference_policies
toy24_revision_operator_precommitment_peer_evidence_stability_quick,toy2_revision_operator_precommitment_peer_evidence_stability,toy2,revision_operator_mixed_objective_basin_w0p5_0p5_h1,diagnostic,baseline,precommitment_candidate,1,final_mean_payoff,2.99,maximize,mean_payoff,3.0,0.001,2.99,0.009999999999999787,False,True,19,True,27.0,0.00870967741935484,5,0.8,2.998,,,,,0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,experiments/configs/generated/evidence_matrix/toy24_revision_operator_precommitment_peer_evidence_stability_quick/toy2_revision_operator_precommitment_peer_evidence_stability_revision_operator_mixed_objective_basin_w0p5_0p5_h1_seed01.yaml,experiments/runs/20260520_155636_317582_toy24_revision_operator_precommitment_peer_evidence_stability_quick_toy2_revision_operator_precommitment_peer_evidence_stability_revision_operator_mixed_objective_basin_w0p5_0p5_h1_seed01,full,Neural policy local learning and social policy distillation are the primary path.,"action_probability, policy_distribution, reputation","rd_well_mixed, fermi_imitation, reputation_imitation"
toy24_revision_operator_precommitment_peer_evidence_stability_quick,toy2_revision_operator_precommitment_peer_evidence_stability,toy2,revision_operator_mixed_objective_basin_w0p5_0p5_h1,diagnostic,baseline,precommitment_candidate,2,final_mean_payoff,3.0,maximize,mean_payoff,3.0,0.001,3.0,0.0,True,True,16,False,50.0,0.014705882352941176,5,0.8,2.998,,,,,0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,experiments/configs/generated/evidence_matrix/toy24_revision_operator_precommitment_peer_evidence_stability_quick/toy2_revision_operator_precommitment_peer_evidence_stability_revision_operator_mixed_objective_basin_w0p5_0p5_h1_seed02.yaml,experiments/runs/20260520_155648_924900_toy24_revision_operator_precommitment_peer_evidence_stability_quick_toy2_revision_operator_precommitment_peer_evidence_stability_revision_operator_mixed_objective_basin_w0p5_0p5_h1_seed02,full,Neural policy local learning and social policy distillation are the primary path.,"action_probability, policy_distribution, reputation","rd_well_mixed, fermi_imitation, reputation_imitation"
toy24_revision_operator_precommitment_peer_evidence_stability_quick,toy2_revision_operator_precommitment_peer_evidence_stability,toy2,revision_operator_mixed_objective_basin_w0p5_0p5_h1,diagnostic,baseline,precommitment_candidate,3,final_mean_payoff,3.0,maximize,mean_payoff,3.0,0.001,3.0,0.0,True,True,23,False,16.0,0.005925925925925926,5,1.0,3.0,,,,,0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,experiments/configs/generated/evidence_matrix/toy24_revision_operator_precommitment_peer_evidence_stability_quick/toy2_revision_operator_precommitment_peer_evidence_stability_revision_operator_mixed_objective_basin_w0p5_0p5_h1_seed03.yaml,experiments/runs/20260520_155700_960221_toy24_revision_operator_precommitment_peer_evidence_stability_quick_toy2_revision_operator_precommitment_peer_evidence_stability_revision_operator_mixed_objective_basin_w0p5_0p5_h1_seed03,full,Neural policy local learning and social policy distillation are the primary path.,"action_probability, policy_distribution, reputation","rd_well_mixed, fermi_imitation, reputation_imitation"
toy24_revision_operator_precommitment_peer_evidence_stability_quick,toy2_revision_operator_precommitment_peer_evidence_stability,toy2,revision_operator_mixed_objective_basin_w0p5_0p5_h1,diagnostic,baseline,precommitment_candidate,4,final_mean_payoff,3.0,maximize,mean_payoff,3.0,0.001,3.0,0.0,True,True,19,False,36.0,0.01161290322580645,5,0.4,2.994,,,,,0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,experiments/configs/generated/evidence_matrix/toy24_revision_operator_precommitment_peer_evidence_stability_quick/toy2_revision_operator_precommitment_peer_evidence_stability_revision_operator_mixed_objective_basin_w0p5_0p5_h1_seed04.yaml,experiments/runs/20260520_155712_607419_toy24_revision_operator_precommitment_peer_evidence_stability_quick_toy2_revision_operator_precommitment_peer_evidence_stability_revision_operator_mixed_objective_basin_w0p5_0p5_h1_seed04,full,Neural policy local learning and social policy distillation are the primary path.,"action_probability, policy_distribution, reputation","rd_well_mixed, fermi_imitation, reputation_imitation"
toy24_revision_operator_precommitment_peer_evidence_stability_quick,toy2_revision_operator_precommitment_peer_evidence_stability,toy2,revision_operator_mixed_objective_basin_w0p5_0p5_h1,diagnostic,baseline,precommitment_candidate,5,final_mean_payoff,3.0,maximize,mean_payoff,3.0,0.001,3.0,0.0,True,True,28,False,12.0,0.005454545454545454,5,0.8,2.998,,,,,0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,experiments/configs/generated/evidence_matrix/toy24_revision_operator_precommitment_peer_evidence_stability_quick/toy2_revision_operator_precommitment_peer_evidence_stability_revision_operator_mixed_objective_basin_w0p5_0p5_h1_seed05.yaml,experiments/runs/20260520_155724_328875_toy24_revision_operator_precommitment_peer_evidence_stability_quick_toy2_revision_operator_precommitment_peer_evidence_stability_revision_operator_mixed_objective_basin_w0p5_0p5_h1_seed05,full,Neural policy local learning and social policy distillation are the primary path.,"action_probability, policy_distribution, reputation","rd_well_mixed, fermi_imitation, reputation_imitation"
toy24_revision_operator_precommitment_peer_evidence_stability_quick,toy2_revision_operator_precommitment_peer_evidence_stability,toy2,revision_operator_mixed_objective_basin_w0p5_0p5_h1,diagnostic,baseline,precommitment_candidate,6,final_mean_payoff,3.0,maximize,mean_payoff,3.0,0.001,3.0,0.0,True,True,25,False,20.0,0.008,5,0.6,2.996,,,,,0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,experiments/configs/generated/evidence_matrix/toy24_revision_operator_precommitment_peer_evidence_stability_quick/toy2_revision_operator_precommitment_peer_evidence_stability_revision_operator_mixed_objective_basin_w0p5_0p5_h1_seed06.yaml,experiments/runs/20260520_155736_342198_toy24_revision_operator_precommitment_peer_evidence_stability_quick_toy2_revision_operator_precommitment_peer_evidence_stability_revision_operator_mixed_objective_basin_w0p5_0p5_h1_seed06,full,Neural policy local learning and social policy distillation are the primary path.,"action_probability, policy_distribution, reputation","rd_well_mixed, fermi_imitation, reputation_imitation"
toy24_revision_operator_precommitment_peer_evidence_stability_quick,toy2_revision_operator_precommitment_peer_evidence_stability,toy2,revision_operator_mixed_objective_basin_w0p5_0p5_h1,diagnostic,baseline,precommitment_candidate,7,final_mean_payoff,3.0,maximize,mean_payoff,3.0,0.001,3.0,0.0,True,True,19,False,34.0,0.010967741935483872,5,0.8,2.998,,,,,0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,experiments/configs/generated/evidence_matrix/toy24_revision_operator_precommitment_peer_evidence_stability_quick/toy2_revision_operator_precommitment_peer_evidence_stability_revision_operator_mixed_objective_basin_w0p5_0p5_h1_seed07.yaml,experiments/runs/20260520_155747_956085_toy24_revision_operator_precommitment_peer_evidence_stability_quick_toy2_revision_operator_precommitment_peer_evidence_stability_revision_operator_mixed_objective_basin_w0p5_0p5_h1_seed07,full,Neural policy local learning and social policy distillation are the primary path.,"action_probability, policy_distribution, reputation","rd_well_mixed, fermi_imitation, reputation_imitation"
toy24_revision_operator_precommitment_peer_evidence_stability_quick,toy2_revision_operator_precommitment_peer_evidence_stability,toy2,revision_operator_mixed_objective_basin_w0p5_0p5_h1,diagnostic,baseline,precommitment_candidate,8,final_mean_payoff,3.0,maximize,mean_payoff,3.0,0.001,3.0,0.0,True,True,19,False,30.0,0.00967741935483871,5,0.8,2.998,,,,,0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,experiments/configs/generated/evidence_matrix/toy24_revision_operator_precommitment_peer_evidence_stability_quick/toy2_revision_operator_precommitment_peer_evidence_stability_revision_operator_mixed_objective_basin_w0p5_0p5_h1_seed08.yaml,experiments/runs/20260520_155759_912944_toy24_revision_operator_precommitment_peer_evidence_stability_quick_toy2_revision_operator_precommitment_peer_evidence_stability_revision_operator_mixed_objective_basin_w0p5_0p5_h1_seed08,full,Neural policy local learning and social policy distillation are the primary path.,"action_probability, policy_distribution, reputation","rd_well_mixed, fermi_imitation, reputation_imitation"
toy24_revision_operator_precommitment_peer_evidence_stability_quick,toy2_revision_operator_precommitment_peer_evidence_stability,toy2,revision_operator_mixed_objective_basin_w0p5_0p5_h1,diagnostic,baseline,precommitment_candidate,9,final_mean_payoff,3.0,maximize,mean_payoff,3.0,0.001,3.0,0.0,True,True,20,False,32.0,0.010666666666666666,5,0.8,2.996,,,,,0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,experiments/configs/generated/evidence_matrix/toy24_revision_operator_precommitment_peer_evidence_stability_quick/toy2_revision_operator_precommitment_peer_evidence_stability_revision_operator_mixed_objective_basin_w0p5_0p5_h1_seed09.yaml,experiments/runs/20260520_155811_782156_toy24_revision_operator_precommitment_peer_evidence_stability_quick_toy2_revision_operator_precommitment_peer_evidence_stability_revision_operator_mixed_objective_basin_w0p5_0p5_h1_seed09,full,Neural policy local learning and social policy distillation are the primary path.,"action_probability, policy_distribution, reputation","rd_well_mixed, fermi_imitation, reputation_imitation"
toy24_revision_operator_precommitment_peer_evidence_stability_quick,toy2_revision_operator_precommitment_peer_evidence_stability,toy2,revision_operator_mixed_objective_basin_w0p5_0p5_h1,diagnostic,baseline,precommitment_candidate,10,final_mean_payoff,3.0,maximize,mean_payoff,3.0,0.001,3.0,0.0,True,True,16,False,36.0,0.010588235294117647,5,0.8,2.998,,,,,0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,experiments/configs/generated/evidence_matrix/toy24_revision_operator_precommitment_peer_evidence_stability_quick/toy2_revision_operator_precommitment_peer_evidence_stability_revision_operator_mixed_objective_basin_w0p5_0p5_h1_seed10.yaml,experiments/runs/20260520_155823_271610_toy24_revision_operator_precommitment_peer_evidence_stability_quick_toy2_revision_operator_precommitment_peer_evidence_stability_revision_operator_mixed_objective_basin_w0p5_0p5_h1_seed10,full,Neural policy local learning and social policy distillation are the primary path.,"action_probability, policy_distribution, reputation","rd_well_mixed, fermi_imitation, reputation_imitation"
toy24_revision_operator_precommitment_peer_evidence_stability_quick,toy2_revision_operator_precommitment_peer_evidence_stability,toy2,revision_operator_precommitment_evidence,diagnostic,baseline,precommitment_candidate,1,final_mean_payoff,3.0,maximize,mean_payoff,3.0,0.001,3.0,0.0,True,True,11,False,2.0,0.0005128205128205128,5,1.0,3.0,3,14,4,3.5384615384615383,0,1.0,1.0,1.0,False,0.0,0.0,0.0,0.0,experiments/configs/generated/evidence_matrix/toy24_revision_operator_precommitment_peer_evidence_stability_quick/toy2_revision_operator_precommitment_peer_evidence_stability_revision_operator_precommitment_evidence_seed01.yaml,experiments/runs/20260520_155835_154214_toy24_revision_operator_precommitment_peer_evidence_stability_quick_toy2_revision_operator_precommitment_peer_evidence_stability_revision_operator_precommitment_evidence_seed01,full,Neural policy local learning and social policy distillation are the primary path.,"action_probability, policy_distribution, reputation","rd_well_mixed, fermi_imitation, reputation_imitation"
toy24_revision_operator_precommitment_peer_evidence_stability_quick,toy2_revision_operator_precommitment_peer_evidence_stability,toy2,revision_operator_precommitment_evidence,diagnostic,baseline,precommitment_candidate,2,final_mean_payoff,3.0,maximize,mean_payoff,3.0,0.001,3.0,0.0,True,True,11,False,0.0,0.0,5,1.0,3.0,4,14,5,3.272727272727273,0,1.0,1.0,1.0,False,0.0,0.0,0.0,0.0,experiments/configs/generated/evidence_matrix/toy24_revision_operator_precommitment_peer_evidence_stability_quick/toy2_revision_operator_precommitment_peer_evidence_stability_revision_operator_precommitment_evidence_seed02.yaml,experiments/runs/20260520_155847_153765_toy24_revision_operator_precommitment_peer_evidence_stability_quick_toy2_revision_operator_precommitment_peer_evidence_stability_revision_operator_precommitment_evidence_seed02,full,Neural policy local learning and social policy distillation are the primary path.,"action_probability, policy_distribution, reputation","rd_well_mixed, fermi_imitation, reputation_imitation"
toy24_revision_operator_precommitment_peer_evidence_stability_quick,toy2_revision_operator_precommitment_peer_evidence_stability,toy2,revision_operator_precommitment_evidence,diagnostic,baseline,precommitment_candidate,3,final_mean_payoff,3.0,maximize,mean_payoff,3.0,0.001,3.0,0.0,True,True,11,False,0.0,0.0,5,1.0,3.0,5,13,5,3.676056338028169,0,1.0,1.0,1.0,False,0.0,0.0,0.0,0.0,experiments/configs/generated/evidence_matrix/toy24_revision_operator_precommitment_peer_evidence_stability_quick/toy2_revision_operator_precommitment_peer_evidence_stability_revision_operator_precommitment_evidence_seed03.yaml,experiments/runs/20260520_155859_145676_toy24_revision_operator_precommitment_peer_evidence_stability_quick_toy2_revision_operator_precommitment_peer_evidence_stability_revision_operator_precommitment_evidence_seed03,full,Neural policy local learning and social policy distillation are the primary path.,"action_probability, policy_distribution, reputation","rd_well_mixed, fermi_imitation, reputation_imitation"
toy24_revision_operator_precommitment_peer_evidence_stability_quick,toy2_revision_operator_precommitment_peer_evidence_stability,toy2,revision_operator_precommitment_evidence,diagnostic,baseline,precommitment_candidate,4,final_mean_payoff,3.0,maximize,mean_payoff,3.0,0.001,3.0,0.0,True,True,10,False,0.0,0.0,5,1.0,3.0,5,11,6,4.661538461538462,0,1.0,1.0,1.0,False,0.0,0.0,0.0,0.0,experiments/configs/generated/evidence_matrix/toy24_revision_operator_precommitment_peer_evidence_stability_quick/toy2_revision_operator_precommitment_peer_evidence_stability_revision_operator_precommitment_evidence_seed04.yaml,experiments/runs/20260520_155910_951443_toy24_revision_operator_precommitment_peer_evidence_stability_quick_toy2_revision_operator_precommitment_peer_evidence_stability_revision_operator_precommitment_evidence_seed04,full,Neural policy local learning and social policy distillation are the primary path.,"action_probability, policy_distribution, reputation","rd_well_mixed, fermi_imitation, reputation_imitation"
toy24_revision_operator_precommitment_peer_evidence_stability_quick,toy2_revision_operator_precommitment_peer_evidence_stability,toy2,revision_operator_precommitment_evidence,diagnostic,baseline,precommitment_candidate,5,final_mean_payoff,3.0,maximize,mean_payoff,3.0,0.001,3.0,0.0,True,True,11,False,0.0,0.0,5,1.0,3.0,5,11,5,4.545454545454546,0,1.0,1.0,1.0,False,0.0,0.0,0.0,0.0,experiments/configs/generated/evidence_matrix/toy24_revision_operator_precommitment_peer_evidence_stability_quick/toy2_revision_operator_precommitment_peer_evidence_stability_revision_operator_precommitment_evidence_seed05.yaml,experiments/runs/20260520_155922_804125_toy24_revision_operator_precommitment_peer_evidence_stability_quick_toy2_revision_operator_precommitment_peer_evidence_stability_revision_operator_precommitment_evidence_seed05,full,Neural policy local learning and social policy distillation are the primary path.,"action_probability, policy_distribution, reputation","rd_well_mixed, fermi_imitation, reputation_imitation"
toy24_revision_operator_precommitment_peer_evidence_stability_quick,toy2_revision_operator_precommitment_peer_evidence_stability,toy2,revision_operator_precommitment_evidence,diagnostic,baseline,precommitment_candidate,6,final_mean_payoff,3.0,maximize,mean_payoff,3.0,0.001,3.0,0.0,True,True,10,False,0.0,0.0,5,1.0,3.0,6,12,7,3.3636363636363638,0,1.0,1.0,1.0,False,0.0,0.0,0.0,0.0,experiments/configs/generated/evidence_matrix/toy24_revision_operator_precommitment_peer_evidence_stability_quick/toy2_revision_operator_precommitment_peer_evidence_stability_revision_operator_precommitment_evidence_seed06.yaml,experiments/runs/20260520_155934_890740_toy24_revision_operator_precommitment_peer_evidence_stability_quick_toy2_revision_operator_precommitment_peer_evidence_stability_revision_operator_precommitment_evidence_seed06,full,Neural policy local learning and social policy distillation are the primary path.,"action_probability, policy_distribution, reputation","rd_well_mixed, fermi_imitation, reputation_imitation"
toy24_revision_operator_precommitment_peer_evidence_stability_quick,toy2_revision_operator_precommitment_peer_evidence_stability,toy2,revision_operator_precommitment_evidence,diagnostic,baseline,precommitment_candidate,7,final_mean_payoff,3.0,maximize,mean_payoff,3.0,0.001,3.0,0.0,True,True,11,False,2.0,0.0005128205128205128,5,1.0,3.0,5,13,5,4.088235294117647,0,1.0,1.0,1.0,False,0.0,0.0,0.0,0.0,experiments/configs/generated/evidence_matrix/toy24_revision_operator_precommitment_peer_evidence_stability_quick/toy2_revision_operator_precommitment_peer_evidence_stability_revision_operator_precommitment_evidence_seed07.yaml,experiments/runs/20260520_155947_164803_toy24_revision_operator_precommitment_peer_evidence_stability_quick_toy2_revision_operator_precommitment_peer_evidence_stability_revision_operator_precommitment_evidence_seed07,full,Neural policy local learning and social policy distillation are the primary path.,"action_probability, policy_distribution, reputation","rd_well_mixed, fermi_imitation, reputation_imitation"
toy24_revision_operator_precommitment_peer_evidence_stability_quick,toy2_revision_operator_precommitment_peer_evidence_stability,toy2,revision_operator_precommitment_evidence,diagnostic,baseline,precommitment_candidate,8,final_mean_payoff,3.0,maximize,mean_payoff,3.0,0.001,3.0,0.0,True,True,12,False,0.0,0.0,5,1.0,3.0,5,12,5,4.39344262295082,0,1.0,1.0,1.0,False,0.0,0.0,0.0,0.0,experiments/configs/generated/evidence_matrix/toy24_revision_operator_precommitment_peer_evidence_stability_quick/toy2_revision_operator_precommitment_peer_evidence_stability_revision_operator_precommitment_evidence_seed08.yaml,experiments/runs/20260520_155959_227847_toy24_revision_operator_precommitment_peer_evidence_stability_quick_toy2_revision_operator_precommitment_peer_evidence_stability_revision_operator_precommitment_evidence_seed08,full,Neural policy local learning and social policy distillation are the primary path.,"action_probability, policy_distribution, reputation","rd_well_mixed, fermi_imitation, reputation_imitation"
